COUNTY,lahunv1share,lahunv10share,lasnap1share,lasnap10share
38051,0.36830115380608636,0.2619365017176484,0.4390742653971913,0.4390742653971913
38053,0.45626698981231456,0.5132008469792991,0.4796937090253061,0.4796937090253061
38055,0.485762784256746,0.3272385159266709,0.5996184894435219,0.5996184894435219
38057,0.65386807777615,0.655523700265735,0.4614075721415001,0.4614075721415001
38059,0.19624775791103496,0.5870525660283934,0.26933958351116416,0.26933958351116416
38061,0.44263286726876455,0.2057508716990195,0.4861851353266299,0.4861851353266299
38063,0.89889748636642,0.8459816288698413,0.9421571877579726,0.9421571877579726
38065,0.6374114303297139,0.688889396144416,0.4345200007917678,0.4345200007917678
38067,0.6014105573717876,0.4892123611968513,0.6355353367462406,0.6355353367462406
38069,0.33691896232363316,0.3113010728231487,0.6079928946939794,0.6079928946939794
38071,0.10431492945461736,0.35942590225334337,0.34457006774603316,0.34457006774603316
38073,0.21897608903412552,0.25536537416983657,0.3742103756613149,0.3742103756613149
38075,0.5046998219614542,0.3872512318474101,0.7434826329807634,0.7434826329807634
38077,0.16961505007231792,0.19937033630173068,0.304118160725438,0.304118160725438
38079,0.5866538635670373,0.1607154538178421,0.7509096516968055,0.7509096516968055
38081,0.1567754977698186,0.06010615402644779,0.28059864741619955,0.28059864741619955
38083,0.4251589117033712,0.647040081297176,0.6584736413445716,0.6584736413445716
38085,0.698456669828785,0.44186564187063915,0.7362836881730508,0.7362836881730508
38087,0.22665438542174207,0.7370825579787726,0.3938812698404664,0.3938812698404664
38089,0.31079873274108727,0.5186775045179121,0.5078779506845014,0.5078779506845014
38091,0.5228507123521038,0.44444023354355444,0.602058901556185,0.602058901556185
38093,0.14436746260871916,0.44464731917206024,0.19442482567975947,0.19442482567975947
38095,0.2090601122464203,0.1024508859132825,0.3340785337887336,0.3340785337887336
38097,0.260645326972211,0.5287350645788063,0.4154478391596393,0.4154478391596393
38099,0.29756539966793594,0.5319834031345854,0.37239203183798725,0.37239203183798725
38101,0.3764771361799927,0.3163159085393985,0.3988754757638515,0.3988754757638515
38103,0.2973121990225061,0.24029100387356,0.5263934508635745,0.5263934508635745
38105,0.10248096352848556,0.4603823109519899,0.09638246157779787,0.09638246157779787
39001,0.720579235506542,0.22605766563408838,0.8481081155988663,0.8481081155988663
39003,0.35126947339033576,0.01735730446032602,0.47031802835919617,0.47031802835919617
39005,0.479728977722503,0.10526315789473685,0.5425413854819151,0.5425413854819151
39007,0.7576113139166557,,0.6364559988091224,0.6364559988091224
39009,0.6554394186365624,0.09552512198153484,0.7846736856585592,0.7846736856585592
39011,0.4468718952157018,0.03607322926631829,0.45585548256238945,0.45585548256238945
39013,0.5473173690919529,0.17547413157467423,0.6190347802024596,0.6190347802024596
39015,0.5386651640559261,0.07647807090830386,0.6452759582546703,0.6452759582546703
